Email,Q1,Q2,Observation,Name,ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,starting Date,end Date,percentage,current Location,current TL,all Locations,current PMs,current PA,pms History,current DDs,assignment Type,comments,Project Studio,Studio,Office,dds History,business Unit Tag,business Unit Name,replacement reason,organizational Unit Type,billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user1@mail,1,2,xxxxxxxxxxxxx,User251,383,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,45,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,2,2,xxxxxxxxxxxxx,User252,384,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,85,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,4,1,xxxxxxxxxxxxx,User253,385,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,88,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,2,5,xxxxxxxxxxxxx,User254,386,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,59,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,2,xxxxxxxxxxxxx,User255,387,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,6,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,2,2,xxxxxxxxxxxxx,User256,388,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,34,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,5,3,xxxxxxxxxxxxx,User257,389,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,24,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,4,5,xxxxxxxxxxxxx,User318,390,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,76,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,1,5,xxxxxxxxxxxxx,User319,391,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,58,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,5,2,xxxxxxxxxxxxx,User320,392,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,50,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,5,2,xxxxxxxxxxxxx,User321,393,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,20,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,4,5,xxxxxxxxxxxxx,User322,394,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,54,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,4,3,xxxxxxxxxxxxx,User323,395,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,98,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,3,1,xxxxxxxxxxxxx,User324,396,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,53,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,4,4,xxxxxxxxxxxxx,User325,397,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,77,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,3,3,xxxxxxxxxxxxx,User326,398,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,72,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,4,2,xxxxxxxxxxxxx,User387,399,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,37,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,1,2,xxxxxxxxxxxxx,User388,400,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,89,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,4,2,xxxxxxxxxxxxx,User389,401,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,53,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,5,xxxxxxxxxxxxx,User390,402,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,87,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,2,4,xxxxxxxxxxxxx,User391,403,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,64,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,5,3,xxxxxxxxxxxxx,User392,404,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,53,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,3,4,xxxxxxxxxxxxx,User393,405,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,95,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,1,5,xxxxxxxxxxxxx,User394,406,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,29,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,3,1,xxxxxxxxxxxxx,User395,407,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,68,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user1@mail,1,2,xxxxxxxxxxxxx,User456,408,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,92,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,2,4,xxxxxxxxxxxxx,User457,409,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,64,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,3,1,xxxxxxxxxxxxx,User458,410,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,66,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,1,4,xxxxxxxxxxxxx,User459,411,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,1,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,2,5,xxxxxxxxxxxxx,User460,412,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,74,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,5,4,xxxxxxxxxxxxx,User461,413,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,71,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,1,5,xxxxxxxxxxxxx,User462,414,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,3,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,3,5,xxxxxxxxxxxxx,User463,415,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,83,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,4,4,xxxxxxxxxxxxx,User464,416,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,12,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,3,2,xxxxxxxxxxxxx,User8,417,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,5,2,xxxxxxxxxxxxx,User13,418,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,1,2,xxxxxxxxxxxxx,User28,419,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,26,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,4,5,xxxxxxxxxxxxx,User29,420,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,5,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,1,xxxxxxxxxxxxx,User120,421,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,5,1,xxxxxxxxxxxxx,User121,422,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,4,1,xxxxxxxxxxxxx,User122,423,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,86,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,5,2,xxxxxxxxxxxxx,User123,424,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,33,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,5,4,xxxxxxxxxxxxx,User189,425,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,1,2,xxxxxxxxxxxxx,User190,426,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,4,2,xxxxxxxxxxxxx,User191,427,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,48,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,2,3,xxxxxxxxxxxxx,User192,428,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,88,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,5,4,xxxxxxxxxxxxx,User258,429,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,5,4,xxxxxxxxxxxxx,User259,430,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,2,2,xxxxxxxxxxxxx,User260,431,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,32,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user1@mail,2,5,xxxxxxxxxxxxx,User261,432,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,23,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,1,4,xxxxxxxxxxxxx,User327,433,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,4,3,xxxxxxxxxxxxx,User328,434,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,2,1,xxxxxxxxxxxxx,User329,435,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,37,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,2,5,xxxxxxxxxxxxx,User330,436,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,96,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,1,1,xxxxxxxxxxxxx,User396,437,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,4,5,xxxxxxxxxxxxx,User397,438,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user3@mail,2,2,xxxxxxxxxxxxx,User398,439,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,55,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,3,2,xxxxxxxxxxxxx,User399,440,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,58,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,3,5,xxxxxxxxxxxxx,User465,441,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,2,3,xxxxxxxxxxxxx,User466,442,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,5,5,xxxxxxxxxxxxx,User467,443,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,64,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,5,1,xxxxxxxxxxxxx,User468,444,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/15,12/31/20,17,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,4,2,xxxxxxxxxxxxx,User4,445,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,5,2,xxxxxxxxxxxxx,User17,446,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,2,1,xxxxxxxxxxxxx,User124,447,Business Analyst,Sr,CLI3,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
