Glober email,Glober,Legal ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,Starting Date,End Date,Percentage,Current Location,Current TL,All Locations,Current PMs,Current PA,PMs History,Current DDs,Assignment Type,Comments,Project Studio,Glober Studio/BU,Glober Office,DDs History,Business Unit Tag,Business Unit Name,Replacement reason,Organizational Unit Type,Billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user3@mail,User458,410,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,66,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User459,411,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,1,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User460,412,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,74,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user1@mail,User461,413,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,71,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User462,414,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,3,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User463,415,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,83,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User464,416,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,12,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User8,417,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User13,418,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User28,419,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,26,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user4@mail,User29,420,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,5,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User120,421,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User121,422,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User122,423,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,86,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User123,424,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,33,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User189,425,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User190,426,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user1@mail,User191,427,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,48,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User192,428,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,88,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User258,429,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User259,430,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User260,431,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,32,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User261,432,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,23,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User327,433,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User328,434,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User329,435,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,37,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User330,436,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,96,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User396,437,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User397,438,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user3@mail,User398,439,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,55,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User399,440,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,58,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User465,441,SQL Developer,Jr,CLI2,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User466,442,Business Analyst,Sr,CLI3,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,100,USA/CB2,Roberto Ramirez,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User467,443,UX,Arq,CLI4,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,64,USA/CB2,Roberto Ramirez,AR/CB1,George Dayton,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User468,444,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Spot and Go,6/8/2015,12/31/20,17,USA/CB2,Roberto Ramirez,AR/CB2,George Dayton,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User4,445,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User17,446,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User124,447,Business Analyst,Sr,CLI3,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User125,448,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User193,449,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User194,450,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User262,451,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user3@mail,User263,452,SQL Developer,Jr,CLI2,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User331,453,Business Analyst,Sr,CLI3,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User332,454,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User400,455,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User401,456,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User469,457,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user5@mail,User470,458,SQL Developer,Jr,CLI2,Spotify,CLA058,Street Music,6/8/2015,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User61,459,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,4,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User62,460,UX,Arq,CLI4,Volkswagen,CLA058,Anti-Emision,6/8/2015,12/31/20,15,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User63,461,Java Developer,Jr. adv,CLI5,Volkswagen,CLA059,Anti-Emision,6/8/2015,12/31/20,30,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User64,462,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,45,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user5@mail,User65,463,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,11,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User66,464,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,10,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User130,465,UX,Arq,CLI4,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,57,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User131,466,Java Developer,Jr. adv,CLI5,Volkswagen,CLA058,Anti-Emision,6/8/2015,12/31/20,83,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user2@mail,User132,467,SQL Developer,Jr,CLI2,Volkswagen,CLA059,Anti-Emision,6/8/2015,12/31/20,53,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User133,468,Business Analyst,Sr,CLI3,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,70,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User134,469,UX,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,14,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User135,470,Java Developer,Jr. adv,CLI5,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,17,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User199,471,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,75,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user5@mail,User200,472,SQL Developer,Jr,CLI2,Volkswagen,CLA058,Anti-Emision,6/8/2015,12/31/20,12,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user1@mail,User201,473,Business Analyst,Sr,CLI3,Volkswagen,CLA059,Anti-Emision,6/8/2015,12/31/20,85,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User202,474,UX,Arq,CLI4,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,1,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User203,475,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,2,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User204,476,SQL Developer,Jr,CLI2,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,48,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User268,477,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/2015,12/31/20,25,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User269,478,UX,Arq,CLI4,Volkswagen,CLA058,Anti-Emision,6/8/2015,12/31/20,39,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
