Glober email,Glober,Legal ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,Starting Date,End Date,Percentage,Current Location,Current TL,All Locations,Current PMs,Current PA,PMs History,Current DDs,Assignment Type,Comments,Project Studio,Glober Studio/BU,Glober Office,DDs History,Business Unit Tag,Business Unit Name,Replacement reason,Organizational Unit Type,Billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user5@mail,User282,2570,Business Analyst,Sr,CLI3,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,34,USA/CB1,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio1,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User350,2571,UX,Arq,CLI4,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,98,USA/CB1,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio1,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User351,2572,Java Developer,Jr. adv,CLI5,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,82,USA/CB1,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio1,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User419,2573,Java Developer,Jr. adv,CLI5,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,33,USA/CB1,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio1,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User420,2574,SQL Developer,Jr,CLI2,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,41,USA/CB1,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio1,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,User488,2575,SQL Developer,Jr,CLI2,Shure,CLA056,Shure Mobile,6/8/2015,12/31/20,95,USA/CB1,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio1,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User489,2576,Business Analyst,Sr,CLI3,Shure,CLA056,Shure Web,6/8/2015,12/31/20,39,USA/CB1,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio1,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User10,2577,Web Mobile Developer,SSr,CLI1,Shure,CLA055,Shure Web,6/8/2015,12/31/20,100,USA/CB1,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio1,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,User24,2578,SQL Developer,Jr,CLI2,Shure,CLA055,Shure Web,6/8/2015,12/31/20,71,USA/CB1,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio1,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User25,2579,Business Analyst,Sr,CLI3,Shure,CLA055,Shure Web,6/8/2015,12/31/20,83,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio1,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User26,2580,UX,Arq,CLI4,Shure,CLA055,Shure Web,6/8/2015,12/31/20,62,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio1,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User76,2581,UX,Arq,CLI4,Shure,CLA055,Shure Web,6/8/2015,12/31/20,101,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio1,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,User77,2582,Java Developer,Jr. adv,CLI5,Shure,CLA055,Shure Web,6/8/2015,12/31/20,33,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,User78,2583,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,12,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User79,2584,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,90,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User145,2585,Web Mobile Developer,SSr,CLI1,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,102,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,User146,2586,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,35,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,User147,2587,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,43,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User148,2588,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,33,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User214,2589,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,103,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User215,2590,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,89,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User216,2591,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,11,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User217,2592,Web Mobile Developer,SSr,CLI1,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,37,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User283,2593,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,104,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User284,2594,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,24,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User285,2595,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,73,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User286,2596,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,15,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User352,2597,Web Mobile Developer,SSr,CLI1,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,105,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User353,2598,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,52,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User354,2599,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,69,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User355,2600,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,34,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User421,2601,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,106,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User422,2602,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,69,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User423,2603,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,71,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User424,2604,Web Mobile Developer,SSr,CLI1,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,18,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,User490,2605,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,107,AR/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User491,2606,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,86,AR/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User492,2607,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,12,AR/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User493,2608,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,31,AR/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,User1,2609,Web Mobile Developer,SSr,CLI1,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,100,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,User27,2610,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,14,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User80,2611,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,101,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User81,2612,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,14,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User149,2613,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,102,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User150,2614,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,94,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,User218,2615,SQL Developer,Jr,CLI2,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,103,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User219,2616,Business Analyst,Sr,CLI3,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,34,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User287,2617,UX,Arq,CLI4,Siemens,CLA055,Control Siemens,6/8/2015,12/31/20,104,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user1@mail,User288,2618,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,86,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,User356,2619,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,105,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User357,2620,SQL Developer,Jr,CLI2,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,52,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User425,2621,SQL Developer,Jr,CLI2,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,106,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,User426,2622,Business Analyst,Sr,CLI3,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,19,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,User494,2623,UX,Arq,CLI4,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,107,AR/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User495,2624,Java Developer,Jr. adv,CLI5,Siemens,CLA055,Online PLC,6/8/2015,12/31/20,29,AR/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User2,2625,SQL Developer,Jr,CLI2,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,AR/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User6,2626,SQL Developer,Jr,CLI2,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,AR/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User30,2627,Business Analyst,Sr,CLI3,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,11,AR/CB2,Fabian Siro,AR/CB3,John Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User82,2628,Web Mobile Developer,SSr,CLI1,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User83,2629,SQL Developer,Jr,CLI2,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User84,2630,Business Analyst,Sr,CLI3,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,91,USA/CB2,Fabian Siro,AR/CB3,John Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,User151,2631,Business Analyst,Sr,CLI3,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User152,2632,UX,Arq,CLI4,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User153,2633,Java Developer,Jr. adv,CLI5,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,82,USA/CB2,Fabian Siro,AR/CB3,John Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio3,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User220,2634,UX,Arq,CLI4,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User221,2635,Java Developer,Jr. adv,CLI5,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,User222,2636,SQL Developer,Jr,CLI2,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,84,USA/CB2,Fabian Siro,AR/CB3,John Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio3,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User289,2637,Web Mobile Developer,SSr,CLI1,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,User290,2638,SQL Developer,Jr,CLI2,Siemens,CLA056,PLC Net,6/8/2015,12/31/20,100,USA/CB2,Fabian Siro,AR/CB2,John Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio3,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
